"pickup_longitude","pickup_latitude","dropoff_longitude","dropoff_latitude","passenger_count","dist","fare_amount"
-73.991837,40.769665,-73.967873,40.759595,"1",2.31061834657929,10.8021283333333
-73.996603,40.73725,-74.014993,40.710968,"1",3.31160926137681,10.4292916666667
-73.860297,40.770158,-73.826905,40.74417,"1",4.03701125214759,13.72445
-73.990775,40.756462,-73.983483,40.761245,"1",0.813358957503711,4.646575
-73.981485,40.739872,-73.992013,40.74926,"1",1.37133612591355,7.63556666666666
-73.964912,40.75588,-73.973852,40.75996,"1",0.880086031850138,5.879325
-73.979868,40.754478,-73.970075,40.753815,"1",0.829100818609702,5.86325833333333
-73.976862,40.752575,-73.964598,40.75823,"1",1.21069112436642,5.85535
-73.970398,40.783843,-73.970233,40.789865,"1",0.670510211560013,4.460925
-73.991375,40.750057,-73.975785,40.757427,"1",1.54965227043584,8.02478333333334
-73.969342,40.757757,-73.96401,40.756732,"1",0.463860571080609,4.60988333333333
-73.98327,40.730508,-73.977628,40.750218,"1",2.24511853421158,8.615125
-73.990325,40.756163,-73.980697,40.753817,"1",0.852853847795622,5.93686666666667
-73.9773,40.752905,-73.97162,40.76348,"1",1.27090399290257,6.486025
-73.867035,40.77074,-73.974788,40.75842,"1",9.18793865829605,17.3954833333333
-74.010253,40.719763,-74.011687,40.707967,"1",1.31868756287173,6.748325
-73.966272,40.804992,-73.982143,40.762239,"1",4.94367952369747,11.9651416666667
-73.789853,40.646587,-73.985317,40.756963,"1",20.5689185197582,17.4381916666667
-73.982138,40.775653,-73.951913,40.790378,"1",3.02943663702819,10.6665833333333
-73.95115,40.785662,-73.958677,40.775148,"1",1.33132455400498,5.52913333333333
-73.971447,40.750925,-73.978492,40.748053,"1",0.674681292550556,4.6961
-73.97993,40.739283,-73.976107,40.748923,"1",1.12051179032503,5.957525
-73.982372,40.757433,-73.988367,40.776547,"1",2.18696936660699,9.0264875
-73.946968,40.77208,-73.968282,40.78666,"1",2.42120092284902,8.86645166666666
-73.983122,40.781555,-74.014522,40.714055,"1",7.96703432856576,18.0434583333333
-73.985557,40.753077,-73.979555,40.761418,"1",1.0574889901592,6.99575833333333
-73.957765,40.773765,-73.972412,40.759085,"1",2.04829070441229,9.36084916666666
-73.972587,40.755173,-73.964047,40.762533,"1",1.09078471010915,5.553175
-73.986108,40.758805,-73.995977,40.716577,"1",4.77393393999867,14.8656125
-73.97432,40.762427,-73.987755,40.741323,"1",2.60820955128151,9.415325
-73.99727,40.722087,-74.010248,40.71196,"1",1.57159267978646,7.62016666666667
-74.014707,40.71002,-73.992218,40.75162,"1",5.00440560942222,15.389625
-73.99753,40.761175,-73.978725,40.762612,"1",1.59362377085882,8.23394166666666
-73.986638,40.758877,-74.18364,40.6966,"1",18.00709009905,18.7969154761905
-73.953645,40.782092,-73.970613,40.75859,"1",2.98177840993376,10.0857166666667
-73.983752,40.725548,-73.99084,40.749655,"1",2.74936838009872,10.2300166666667
-73.978302,40.745468,-73.965078,40.763627,"1",2.30862953670203,9.09765
-73.988152,40.732732,-73.996593,40.733252,"1",0.714375461265734,4.75954166666667
-73.977603,40.752818,-73.985693,40.741088,"1",1.47328019224818,6.90619166666667
-73.991565,40.759753,-73.95389,40.7876,"1",4.43811526540814,13.3698166666667
-73.988825,40.777717,-73.975237,40.762902,"1",2.00801868833654,8.75423333333334
-73.86317,40.771197,-73.985268,40.73182,"1",11.1907285647925,18.3010833333333
-73.96007,40.773558,-73.975917,40.763802,"1",1.72175577804784,7.76998333333333
-73.965845,40.76836,-73.980617,40.783193,"1",2.06812821861143,8.7532625
-73.984662,40.728405,-73.957305,40.761973,"1",4.39167191822992,12.9830333333333
-73.991513,40.74993,-73.95889,40.763812,"1",3.15521066074668,11.7912625
-73.98891,40.763602,-73.964808,40.76807,"1",2.09206359339708,9.7010875
-73.963357,40.765852,-73.938495,40.804868,"1",4.82234739183347,10.930325
-73.925758,40.767157,-73.939562,40.751798,"1",2.06834335412774,13.4721666666667
-74.004012,40.738148,-73.986682,40.77177,"1",4.01796029086368,11.7465125
-73.995768,40.744025,-74.016377,40.714867,"1",3.68212615915959,12.0699833333333
-73.997612,40.756593,-73.980568,40.761947,"1",1.55583460199012,8.305225
-73.9933,40.727662,-73.955732,40.782258,"1",6.85368821751899,15.961975
-73.954907,40.765637,-73.974848,40.76356,"1",1.69711368583762,8.37066666666666
-73.992198,40.725088,-73.971595,40.76201,"1",4.4623629214472,14.47819
-73.964132,40.756605,-73.956725,40.766875,"1",1.30271530068769,5.34
-73.955323,40.788497,-74.01,40.702112,"1",10.664814027803,23.3148916666667
-73.957242,40.780262,-73.978103,40.76124,"1",2.75261655583896,9.777675
-73.951965,40.781501,-73.972782,40.785739,"1",1.81696222951568,7.60871666666666
-73.981717,40.740797,-73.977933,40.758465,"1",1.99251272166016,9.55585
-73.9947,40.73155,-73.976293,40.7537,"1",2.91375373669892,11.0287416666667
-73.98663,40.74002,-73.979573,40.760492,"1",2.35535768603345,9.521775
-73.976573,40.79069,-73.994883,40.750138,"1",4.77085725998718,13.2713083333333
-73.981245,40.779233,-73.982295,40.770642,"1",0.96043329338197,5.35741666666666
-73.957195,40.774367,-73.974347,40.757237,"1",2.39322486369619,9.61559166666667
-73.80209,40.647275,-73.98482,40.735745,"1",18.2996010001442,16.4546916666667
-73.986032,40.775512,-73.962767,40.778427,"1",1.98784639182971,8.80035
-73.984873,40.764292,-73.988048,40.754727,"1",1.09791095078237,6.22859166666666
-73.984682,40.73963,-74.006727,40.713545,"1",3.44826559853177,10.6037333333333
-73.948072,40.776397,-73.962647,40.773103,"1",1.28222759806361,6.46286666666667
-73.990427,40.756647,-73.973515,40.761713,"1",1.53348331302543,7.42765
-73.990382,40.75685,-73.979197,40.759315,"1",0.982243433004226,5.59570000000001
-73.992917,40.730772,-74.007623,40.705523,"1",3.07239216928447,10.6277666666667
-74.000555,40.732165,-73.974657,40.741992,"1",2.44305346127847,10.273025
-73.99645,40.738002,-73.974222,40.760575,"1",3.13498990185859,10.3083166666667
-74.002845,40.760493,-73.985017,40.765138,"1",1.58962594258765,8.90680833333334
-73.990398,40.75668,-73.973673,40.757383,"1",1.41246892096826,7.44675
-73.980668,40.72581,-74.011573,40.703005,"1",3.63931670351017,12.2847833333333
-74.011077,40.720228,-74.003173,40.731412,"1",1.41231754381573,7.05776666666666
-73.988624,40.764338,-74.007631,40.751674,"1",2.1344891930864,8.32869166666666
-73.980068,40.754707,-73.996723,40.74261,"1",1.94582743293736,7.03305833333333
-73.965882,40.795069,-73.954579,40.774041,"1",2.52727455538889,10.0906991666667
-74.012955,40.7024,-73.978128,40.737408,"1",4.88068435527829,14.7136666666667
-73.958892,40.771992,-73.95436,40.783271,"1",1.31240668911107,5.55450833333333
-73.955445,40.719987,-73.853674,40.693143,"1",9.09316586883506,16.44115
-74.006773,40.707182,-73.921122,40.759007,"1",9.24567769270678,21.9937083333333
-73.98321,40.762822,-73.98829,40.753582,"1",1.11422058154683,6.36439166666667
-73.983613,40.759342,-73.978328,40.696277,"1",7.03450647258059,20.2245554761905
-73.98061,40.782237,-73.987235,40.757537,"1",2.80574580554579,10.15246
-74.015943,40.71112,-73.972168,40.758017,"1",6.3944148587521,19.2606083333333
-74.003793,40.737997,-73.990445,40.759095,"1",2.60445303371428,9.596375
-73.991088,40.75951,-73.979032,40.74953,"1",1.50592052606776,8.40240833333333
-73.984625,40.72446,-73.97648,40.732402,"1",1.11970746512205,5.5637
-73.992105,40.754262,-73.951577,40.811823,"1",7.26139418264005,16.90969
-73.977301,40.752319,-73.969932,40.761643,"1",1.20972431704558,5.92784999999999
-73.955932,40.763998,-73.974719,40.752081,"1",2.06624795258992,8.71495833333333
-73.994663,40.750492,-73.986711,40.72224,"1",3.21572867138988,11.742925
-73.95756,40.717941,-73.946743,40.727076,"1",1.36635274599133,5.84974166666666
-73.974894,40.787773,-73.963305,40.774633,"1",1.75893771473415,7.72412916666667
-73.986208,40.762326,-74.003421,40.725408,"1",4.35856790258889,13.0449583333333
-73.973343,40.748577,-73.980635,40.750961,"1",0.669770203266358,7.8496
-73.983357,40.721365,-73.983968,40.721742,"1",0.0664720901341381,4.62675
-73.980693,40.730147,-73.968176,40.758955,"1",3.37617954407445,9.75401666666666
-73.952954,40.768087,-73.986255,40.740249,"1",4.18198425121448,13.7310291666667
-73.982946,40.726856,-73.98919,40.738263,"1",1.37472367086734,7.03886666666666
-74.008091,40.708536,-74.004456,40.75738,"1",5.44592806356105,14.6082833333333
-73.992056,40.759001,-73.992458,40.743779,"1",1.6948443669803,7.12701666666667
-73.971582,40.792337,-73.960562,40.809964,"1",2.17087022994514,6.90083333333333
-73.954611,40.780874,-73.955793,40.764055,"1",1.87493232726436,7.16375833333333
-73.99225,40.754256,-73.783995,40.64635,"1",21.2882918853986,18.522255
-74.00240326,40.73972321,-73.95834351,40.80024338,"1",7.69323202826269,19.9689083333333
-73.86341095,40.76962662,-74.00447845,40.72130585,"1",13.0567730611419,21.3190583333333
-73.9699707,40.75780487,-73.98087311,40.77074814,"1",1.70908853544576,8.38661583333333
-73.99118805,40.75011444,-74.00006104,40.71369171,"1",4.12306616840107,12.0666
-73.990016,40.741662,-73.973714,40.737756,"1",1.44210181068662,7.73479166666667
-73.977124,40.750098,-73.974798,40.741877,"1",0.935946041571298,5.22544166666667
-73.946529,40.780778,-73.98482,40.748252,"1",4.85106876700191,13.6486958333333
-74.002922,40.731005,-73.972592,40.755181,"1",3.71301596216888,10.5657
-73.986975,40.761231,-73.962382,40.796578,"1",4.44750989130228,11.2742083333333
-74.001708,40.741902,-73.984619,40.781611,"1",4.64929825933947,14.9844291666667
-74.006605,40.735837,-73.995216,40.682152,"1",6.0529678036919,14.229575
-73.989723,40.71561,-73.9767,40.743865,"1",3.33166744054433,10.03115
-73.956502,40.781477,-73.982192,40.774492,"1",2.30093585499116,9.77178333333333
-73.98116,40.778966,-74.001843,40.741136,"1",4.55804493058792,13.7438508333333
-74.002652,40.749688,-73.949643,40.802907,"1",7.42062086402125,17.7414416666667
-74.014005,40.715998,-73.994483,40.736308,"1",2.79713987167048,10.754225
-73.992224,40.75013,-73.990506,40.757637,"1",0.848140158720312,6.37146666666666
-73.96608,40.768273,-73.973994,40.784044,"1",1.87810402061562,7.41576166666666
-73.967248,40.766515,-73.955141,40.765716,"1",1.02462476702701,5.75555
-73.7897,40.6471,-73.9813,40.769,"1",21.1080422030747,19.7914866666667
-73.949228,40.77343,-73.964301,40.755538,"1",2.36263739289507,8.71819833333333
-73.993455,40.736315,-74.015248,40.710897,"1",3.37439182771067,10.4692333333333
-73.9355011,40.79588318,-73.90161896,40.84794998,"1",6.46072123102273,12.16024
-73.97276306,40.75605011,-73.98287964,40.77996063,"1",2.79502280080448,9.91126666666668
-73.98693848,40.72968292,-73.99912262,40.74393845,"1",1.89063615208255,7.53748333333333
-73.97357178,40.79216385,-73.94857025,40.78498459,"1",2.25366265391057,8.11194166666667
-73.97478485,40.68005753,-73.95276642,40.70903397,"1",3.72269009067605,13.0674075
-73.997512,40.713506,-73.999864,40.728637,"1",1.69602362322947,7.66474166666666
-73.948741,40.776721,-74.007004,40.710541,"1",8.85555374347968,20.3006
-73.975045,40.760204,-73.994339,40.746173,"1",2.25539259757364,9.62545833333333
-73.870895,40.773727,-73.979468,40.737201,"1",10.017689894073,18.3118583333333
-74.002486,40.718585,-73.94395,40.71244,"1",4.98614895698545,14.7744775
-73.999806,40.724392,-73.987412,40.732948,"1",1.41432673176783,6.39385
-73.798736,40.645208,-73.807304,40.656316,"1",1.43271292418573,7.11196666666667
-73.991652,40.764819,-73.914854,40.760272,"1",6.49504070500588,16.3529333333333
-73.989575,40.688034,-73.937812,40.712612,"1",5.1545855517408,15.3686616666667
-73.973339,40.762099,-73.953285,40.772466,"1",2.04706190983454,8.05289333333333
-73.992077,40.74248,-73.993559,40.733054,"1",1.05671706049757,5.38668333333333
-73.982755,40.756552,-73.973481,40.763429,"1",1.0943230364181,6.4726
-73.992219,40.743507,-73.979005,40.76121,"1",2.26391792811403,7.73264166666667
-73.992125,40.750483,-73.972794,40.75236,"1",1.64351836987118,8.479425
-73.969693,40.761671,-74.010385,40.718619,"1",5.89473223687282,18.331425
-73.979131,40.763007,-73.97748,40.774182,"1",1.25175834675798,8.88557916666667
-73.993474,40.751817,-74.01147,40.704978,"1",5.43060602205905,16.4285083333333
-73.995235,40.74977,-73.961366,40.763731,"1",3.25141952539255,12.6741375
-73.991366,40.730122,-73.99691,40.747285,"1",1.9669686565857,8.352125
-74.007612,40.70485,-74.010182,40.721452,"1",1.86080506020439,8.66478333333333
-74.007632,40.734223,-73.99591,40.764703,"1",3.53409002542628,10.8676533333333
-73.983633,40.763017,-74.005815,40.740442,"1",3.13280942713391,11.457225
-73.987622,40.7327,-73.966173,40.764543,"1",3.97960242332918,11.80925
-73.960497,40.761524,-73.992287,40.745524,"1",3.21851765131152,12.105975
-73.97474,40.788324,-73.957821,40.808427,"1",2.65345420128437,8.81059166666666
-73.956892,40.777669,-73.97396,40.764277,"1",2.07194304094322,7.76989166666667
-73.9766922,40.74354172,-73.95964813,40.76256943,"1",2.55976239499354,8.286675
-73.9618454,40.77061844,-73.9719696,40.75639725,"1",1.79857040094763,7.23739166666667
-73.98983765,40.72053528,-73.99256897,40.72678757,"1",0.733154538401858,5.01240833333333
-73.982993,40.763026,-73.98243,40.777014,"1",1.5578602726767,6.82925
-73.971792,40.757354,-73.979166,40.754358,"1",0.705603055069925,5.95935
-73.998461,40.73551,-74.006141,40.735913,"1",0.649358497089471,4.70893333333334
-73.988897,40.749181,-74.004045,40.74215,"1",1.49823543649576,6.72151666666667
-73.954827,40.788346,-73.936699,40.743218,"1",5.25098404447008,14.7646602380952
-73.982045,40.770052,-73.953717,40.765943,"1",2.43171070975805,11.1389816666667
-73.949658,40.785439,-73.96423,40.792391,"1",1.4516522707929,5.97100833333333
-74.01158142,40.70313263,-74.00952911,40.70879745,"1",0.653954967122597,5.48021666666667
-73.990029,40.757014,-73.86907,40.768904,"1",10.2842240133091,17.7152416666667
-73.964663,40.760034,-73.98178,40.736623,"1",2.97919051209816,9.568875
-74.004509,40.706989,-73.861943,40.768467,"1",13.8361188020292,23.2994416666667
-73.99373,40.751442,-73.92518,40.765146,"1",5.97814033784632,17.644025
-73.987185,40.756845,-73.948683,40.782476,"1",4.32172547261852,12.2337333333333
-73.999924,40.74327,-73.995779,40.759857,"1",1.8792509760392,7.393475
-73.955136,40.773468,-73.958472,40.768657,"1",0.604912616233893,5.15095
-73.999675,40.745939,-73.872831,40.774406,"1",11.1549268453103,19.7926666666667
-73.926274,40.771858,-73.942387,40.754122,"1",2.39662783692887,13.5258875
-73.970206,40.762613,-73.982158,40.746209,"1",2.08575655217287,8.2256
-73.986545,40.746023,-73.975692,40.75622,"1",1.45813827470535,7.38700833333334
-73.988158,40.774966,-73.991802,40.749195,"1",2.88522081815504,11.5149
-73.989046,40.723039,-73.972377,40.75589,"1",3.91791051921864,10.776475
-73.994061,40.751156,-74.000455,40.725031,"1",2.95780539096843,10.590705
-74.004839,40.737341,-73.998836,40.736541,"1",0.5141147966772,4.605825
-73.954331,40.821358,-73.993904,40.74756,"1",8.86648415860267,21.0281416666667
-73.959647,40.776207,-73.955303,40.785324,"1",1.07893479204205,5.76404166666666
-73.948516,40.784888,-73.982466,40.771792,"1",3.21176565236145,12.339275
-73.993273,40.747047,-73.974648,40.755755,"1",1.84569943107893,8.26465833333334
-73.99569,40.724821,-73.984432,40.740962,"1",2.03232766415938,8.00046666666667
-73.950134,40.780478,-73.946899,40.780072,"1",0.276408971516341,4.17973333333333
-73.981428,40.749889,-73.994688,40.745324,"1",1.22832761063795,6.30929166666667
-73.778676,40.646694,-73.985243,40.735854,"1",20.0626005587906,16.5068166666667
-73.983897,40.765019,-73.968815,40.751818,"1",1.94340228820393,9.44336666666666
-73.978498,40.745877,-73.989914,40.723259,"1",2.69568553443679,8.72698333333333
-73.983653,40.743795,-74.00404,40.741418,"1",1.73970337811804,7.394225
-73.960257,40.762056,-73.993185,40.74807,"1",3.18337041748137,12.3304166666667
-73.95017242,40.79540253,-73.96632385,40.75548935,"1",4.64705357133751,13.4449616666667
-73.97272491,40.74635696,-73.98306274,40.756073,"1",1.3891887738281,8.414025
-73.96212006,40.8050499,-73.94441986,40.82397842,"1",2.5814185386169,9.1172
-73.95867157,40.81533813,-73.97199249,40.79460144,"1",2.56682452454866,9.11815
-73.96805573,40.79314041,-73.96302032,40.79516983,"1",0.480750393909174,4.726975
-73.969511,40.753402,-73.981124,40.737517,"1",2.02142708053673,7.45678333333333
-73.988227,40.75401,-73.971394,40.759378,"1",1.54007011888699,8.07998333333333
-73.974097,40.764765,-73.985306,40.751448,"1",1.75811245186285,7.98584166666667
-73.957894,40.765173,-73.982212,40.632707,"1",14.888185590199,21.9348166666667
-73.972707,40.75848,-74.007148,40.705881,"1",6.53643100181008,16.801775
-73.97216797,40.74951172,-73.97329712,40.74375153,"1",0.648254025588322,4.945775
-73.95413208,40.77854156,-73.95033264,40.77965927,"1",0.343592713170289,4.10505
-73.952338,40.790379,-73.947405,40.808603,"1",2.07083894626345,7.84738333333333
-73.98363,40.767559,-73.979952,40.745573,"1",2.46704251301716,10.9008166666667
-73.984134,40.729098,-73.99585,40.739408,"1",1.5145598292138,6.58965833333333
-74.00036,40.720848,-74.010972,40.715434,"1",1.07930167051254,6.07341666666666
-74.004142,40.74181,-73.977895,40.766641,"1",3.54110452553425,12.1093233333333
-74.011436,40.713471,-73.978397,40.758967,"1",5.7806935947456,15.8248866666667
-73.874631,40.774082,-73.983404,40.721881,"1",10.8589555056392,20.7193083333333
-73.971697,40.763422,-73.986461,40.747733,"1",2.14480337732935,9.096125
-73.981024,40.738316,-74.008487,40.72019,"1",3.07223699377101,10.6002583333333
-73.972233,40.786135,-73.972373,40.786206,"1",0.014202418634815,5.06899166666667
-73.987322,40.733013,-73.979192,40.737307,"1",0.835924797670285,5.02975
-73.976502,40.75187,-73.987834,40.737542,"1",1.85940489615912,6.8802
-73.9875,40.780348,-73.984456,40.748044,"1",3.60521178452708,12.6170916666667
-73.975247,40.790167,-73.959723,40.772816,"1",2.33302416967557,8.36781666666667
-73.994411,40.740983,-73.978226,40.756886,"1",2.23540787188323,8.470275
-73.971957,40.749824,-73.984038,40.761874,"1",1.68438373381585,7.936125
-74.007715,40.732812,-73.997019,40.725514,"1",1.21414399857424,6.24813333333333
-73.976849,40.747437,-73.952426,40.786596,"1",4.8210161762805,12.736425
-73.95795,40.761449,-73.979491,40.763674,"1",1.8330579234513,8.99484583333333
-74.002315,40.70894,-73.931837,40.69747,"1",6.08322299159107,15.6866333333333
-73.9598,40.7112,-73.9473,40.7114,"1",1.05499507145286,6.23640416666667
-73.987563,40.724448,-73.981827,40.732574,"1",1.02587127511026,5.35074166666667
-73.973988,40.763875,-73.993826,40.735919,"1",3.53322638325933,10.6268875
-73.962021,40.779441,-73.97755,40.761092,"1",2.42614811849823,9.07274166666667
-73.99956,40.738423,-73.988504,40.73641,"1",0.959093735258537,5.55821666666667
-73.969576,40.790412,-73.968257,40.787102,"1",0.3848724372961,4.104975
-73.953434,40.79112,-73.956027,40.779509,"1",1.3108783762467,5.76139166666667
-74.003219,40.708218,-73.993292,40.724512,"1",1.99788955433237,8.21553333333334
-73.967747,40.803157,-73.985607,40.769556,"1",4.03199576088906,10.466425
-73.982372,40.740159,-73.984142,40.754585,"1",1.61281775914526,8.73138333333334
-73.967698,40.765651,-73.956905,40.770736,"1",1.07164388405937,5.55633333333333
-73.971864,40.756006,-73.997585,40.740988,"1",2.73863034560176,9.24898333333334
-73.983589,40.749203,-73.987742,40.730991,"1",2.05738857004489,7.97365000000001
-73.984692,40.762153,-73.970739,40.764816,"1",1.2132169024704,7.2773
-73.98783112,40.7361412,-74.00540924,40.7270813,"1",1.79328357545,7.233725
-73.99875641,40.7342453,-74.00997925,40.73491287,"1",0.949573525872106,5.16005833333334
-74.006217,40.739619,-73.975708,40.756051,"1",3.15691431338984,11.1779
-73.95943,40.716243,-73.941161,40.708297,"1",1.77728324410258,7.04672083333334
-73.982412,40.757393,-73.98273,40.770782,"1",1.49069780147714,8.0153825
-73.999222,40.760777,-73.995297,40.727415,"1",3.72856483335336,12.9950166666667
-73.984743,40.768445,-73.979363,40.766065,"1",0.525294796146215,6.11798333333333
-73.78814,40.641422,-74.006342,40.732727,"1",21.0370551546213,16.2676083333333
-73.991375,40.757752,-73.989155,40.748573,"1",1.03880951027103,5.91025
-73.984248,40.755255,-73.973607,40.7552,"1",0.897324470272469,6.26939166666667
-73.951362,40.778337,-73.964295,40.762167,"1",2.1045071249351,8.76144166666666
-73.963883,40.761368,-73.983588,40.782885,"1",2.91494017995814,10.853875
-73.990693,40.73491,-73.995592,40.749397,"1",1.66477636979939,7.70328333333334
-73.983322,40.738947,-73.993458,40.73609,"1",0.912186234223933,5.070475
-73.982045,40.778987,-73.986987,40.776282,"1",0.514026802589945,5.38205
-73.968087,40.800677,-73.979832,40.784267,"1",2.07769488261637,7.55081666666667
-73.99461,40.750517,-73.924352,40.823507,"1",10.0541194566426,18.95122
-73.989087,40.742235,-73.951187,40.660097,"1",9.68685789961431,17.95065
-73.993647,40.757268,-74.015258,40.709848,"1",5.58467004501592,16.5168416666667
-73.984608,40.748222,-73.979135,40.750817,"1",0.544497523262715,5.66648333333334
-73.982985,40.762462,-73.981227,40.779397,"1",1.8910124623461,7.80730833333333
-73.97651,40.682932,-73.983725,40.69447,"1",1.42147548885331,8.27130833333334
-73.997087,40.722572,-73.995937,40.725295,"1",0.318270834154173,5.447025
-73.963323,40.793418,-73.977862,40.73664,"1",6.43827112392322,16.5149833333334
-73.989488,40.751465,-73.979657,40.752927,"1",0.844861724874893,6.53431666666667
-73.97627,40.751995,-73.979243,40.762045,"1",1.14650438235416,7.33318333333333
-73.788775,40.647717,-73.99026,40.751785,"1",20.5756481389076,16.1930916666667
-73.989233,40.740555,-73.841348,40.720022,"1",12.68276503103,18.2566025
-73.967617,40.766137,-74.001265,40.73933,"1",4.11781276162615,12.9302083333333
-74.005313,40.7226,-73.983828,40.673055,"1",5.80575706519768,14.6634833333333
-73.985427,40.744567,-73.979952,40.752062,"1",0.953580258200973,5.50759166666667
-73.949347,40.696792,-73.94934,40.696012,"1",0.0868312127300351,4.65229333333333
-73.968993,40.761132,-73.99863,40.734042,"1",3.91679311247763,11.542975
-73.971007,40.751627,-73.890843,40.742977,"1",6.82887355489876,16.3129741666667
-73.954187,40.784467,-74.000755,40.728957,"1",7.32146012585868,18.5144
-73.971835,40.754947,-73.9804,40.765052,"1",1.33675922018028,7.83985
-73.960137,40.76967,-73.983807,40.733917,"1",4.45250214007876,11.7001833333333
-73.973262,40.764007,-73.969852,40.784612,"1",2.3116814801095,8.18964166666667
-73.967185,40.766407,-73.970273,40.761497,"1",0.605422610112429,4.86596666666667
-73.985602,40.753545,-73.9718,40.763062,"1",1.57379178579827,7.87585
-73.964263,40.76142,-73.95698,40.775037,"1",1.63547655396093,6.29105833333333
-73.991557,40.759987,-74.003122,40.718887,"1",4.67805996274697,14.62544
-73.995912,40.738717,-73.98,40.782127,"1",5.01517528136462,14.8493591666667
-73.977685,40.753122,-73.98734,40.759295,"1",1.06538496228267,6.26564166666667
-73.982242,40.772947,-73.971137,40.751037,"1",2.61256453910204,10.8607
-73.995532,40.725062,-73.988032,40.722677,"1",0.686180914478504,4.87501666666667
-73.97841,40.783063,-73.9765,40.75166,"1",3.49947294305577,12.8986208333333
-74.005805,40.725812,-73.997822,40.745012,"1",2.24089760076455,7.86710833333333
-74.009997,40.709302,-73.918428,40.749227,"1",8.91190824784446,19.9546016666667
-73.959715,40.780295,-73.955162,40.782592,"1",0.461162291254423,4.02084166666667
-73.953002,40.78309,-73.911592,40.903345,"1",13.8334921699105,14.3188058333333
-73.988738,40.763807,-73.980737,40.744915,"1",2.20862450413073,9.38008166666667
-73.994305,40.690387,-73.995735,40.746007,"1",6.19276550570541,11.2944
-74.003223,40.726887,-73.98787,40.75967,"1",3.8723027673647,9.79661666666666
-74.002145,40.740395,-73.991787,40.754567,"1",1.8033188194879,7.815675
-74.01067,40.709342,-74.02969,40.626757,"1",9.33253757131969,14.943975
-73.981965,40.749773,-73.988318,40.742563,"1",0.965018084547432,5.77876666666667
-73.989492,40.741565,-73.999642,40.730937,"1",1.46038245016603,6.05315
-73.96285,40.768768,-73.95605,40.766858,"1",0.611459581684361,4.72350833333333
-74.008682,40.715902,-73.996052,40.696725,"1",2.38604468040964,9.80769166666667
-73.982,40.743302,-73.97948,40.781622,"1",4.27105129075434,14.689315
-73.996632,40.723597,-73.969802,40.753002,"1",3.97945622934594,14.8571647222222
-73.977443,40.758462,-73.978385,40.754585,"1",0.438834527806999,5.86724166666667
-73.994203,40.71443,-73.980417,40.72239,"1",1.46222290542285,8.25461666666667
-73.957332,40.717635,-73.887405,40.7188,"1",5.90130888513556,16.26706
-73.963257,40.75824,-73.986175,40.719492,"1",4.72674550559384,15.118675
-73.97287,40.75864,-73.982498,40.770772,"1",1.5757191534998,7.79091666666666
-73.992507,40.694135,-74.000662,40.681507,"1",1.56523566264842,7.56218333333334
-73.967937,40.765608,-73.993128,40.729753,"1",4.52154305969569,12.823325
-73.985058,40.749912,-74.039765,40.630427,"1",14.0797672026183,15.754625
-73.992185,40.748665,-73.985943,40.742562,"1",0.85947267861819,5.38781666666667
-73.97452,40.755532,-74.00839,40.720002,"1",4.87903724556643,14.1655
-73.987478,40.733052,-73.993065,40.71792,"1",1.74918600742032,7.62650833333334
-73.994632,40.75109,-74.016237,40.710275,"1",4.89540644028453,14.8411083333333
-73.958478,40.775862,-73.957892,40.774555,"1",0.153652198500519,4.68993333333333
-73.982742,40.761287,-73.996702,40.72696,"1",3.99853374459438,12.291225
-73.985615,40.75276,-73.953718,40.787902,"1",4.74710002839799,14.854175
-73.99208,40.725655,-73.952962,40.7793,"1",6.82227711870569,16.054775
-74.008305,40.707737,-73.98031,40.737632,"1",4.08082905800654,13.9321366666667
-73.967692,40.760345,-73.952397,40.773057,"1",1.91451743837142,6.40180833333333
-73.959307,40.763352,-73.95414,40.779003,"1",1.79589110941788,5.64364166666667
-73.992555,40.748595,-73.965937,40.800575,"1",6.20624019969439,15.97255
-73.977523,40.784348,-73.947217,40.779905,"1",2.60196238351856,10.0094716666667
-74.009907,40.70577,-73.984005,40.757297,"1",6.13802182888895,16.3364466666667
-73.979855,40.753782,-73.998293,40.761002,"1",1.7501943816528,7.88924166666667
-73.978722,40.753962,-73.994472,40.745722,"1",1.61418064208082,7.49788333333333
-73.983517,40.766315,-73.99787,40.729485,"1",4.2748505895655,13.3486
-74.00627,40.733427,-73.988585,40.722817,"1",1.90282816564897,8.61583333333334
-73.981635,40.773827,-74.029258,40.62401,"1",17.1550226034628,22.4812869047619
-73.981317,40.741448,-73.962077,40.766942,"1",3.26901182216174,10.1734783333333
-73.989893,40.75722,-73.98586,40.723058,"1",3.81807941716445,13.4975416666667
-73.974285,40.756597,-73.976582,40.754552,"1",0.298899745338776,4.86105
-73.990712,40.761252,-73.99924,40.731502,"1",3.38895235185026,10.8573
-73.9837,40.755397,-73.977782,40.753925,"1",0.525254293661548,6.54790833333333
-73.993395,40.736032,-73.976223,40.791267,"1",6.3168954327208,16.1852083333333
-74.001592,40.7261,-73.969725,40.797572,"1",8.39768337228712,20.4415
-74.00849,40.735492,-73.976823,40.758377,"1",3.69085350795817,10.9331083333333
-73.985375,40.731855,-73.849132,40.726172,"1",11.5106325842799,18.3021933333333
-73.983957,40.765407,-73.974102,40.78889,"1",2.74294474301158,8.88588333333333
-73.862698,40.768822,-73.834252,40.714607,"1",6.49458471529344,16.4304666666667
